id;deleted;created_date;last_modified_date;created_by;last_modified_by;last_name;first_name;dni;birth_date;address;cuil;plan_social;trabaja;apellido_tutor;nombre_tutor;estudio_primario_tutor;estudio_secundario_tutor;estudio_ter_univ_tutor;dni_tutor;cuil_tutor;telefono1;telefono2;foto_dni;constancia_cuil;constancia6grado;acta_nacimiento;constancia_regular;foto4x4;foto_carnet_vac;ficha_medica;aptitud_fisica;grupo_sanguineo;ficha_inscripcion;libreta6grado;fotocopia_libro_matriz;fotocopia_dni_tutor;constancia_cuil_tutor;localidad_entity_id;parentesco_tutor_entity_id
3664;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Isabella;51258978;2010-02-05;Salta 2383;27-51258978-8;false;false;López;Patricia;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;22807994;23-22807994-4;11-5045-3724;;true;true;false;true;false;false;false;true;true;false;true;true;true;false;true;;
3665;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Herrera;Milagros;50604590;2012-02-05;Av. de Mayo 649;27-50604590-3;false;false;Silva;Juan;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33936611;20-33936611-0;11-5214-9242;;true;true;true;true;true;true;false;true;true;true;true;false;true;false;true;;
3666;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Diego;51073770;2010-02-10;Santiago del Estero 783;23-51073770-9;false;false;Romero;Mateo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;21712735;20-21712735-2;11-4892-1070;;true;true;false;true;true;true;true;true;false;true;true;true;true;true;true;;
3667;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Pérez;Catalina;46875798;2017-05-08;Santiago del Estero 3867;27-46875798-8;false;false;Molina;Martina;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;34153747;27-34153747-4;11-4183-4655;;true;true;true;true;false;true;true;false;true;true;true;true;false;false;true;;
3668;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Matías;47255816;2009-08-10;Suipacha 4346;20-47255816-2;false;false;Acosta;Cecilia;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;22338598;27-22338598-8;11-5654-4338;;true;true;true;true;true;true;true;false;true;true;true;true;true;true;false;;
3669;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Daniela;45192735;2016-12-08;9 de Julio 4086;27-45192735-9;true;false;Vargas;Federico;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;22793861;20-22793861-8;11-5604-1011;11-4987-3793;true;true;true;true;true;false;true;false;true;true;true;true;false;false;true;;
3670;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Catalina;51076003;2011-06-25;Belgrano 2591;23-51076003-4;false;false;Ortega;Alejandro;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32818707;20-32818707-9;11-4809-3860;;true;true;true;true;true;true;false;true;true;true;false;true;true;false;true;;
3671;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Fernando;48321597;2014-03-16;Colón 382;20-48321597-6;false;false;Giménez;Catalina;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;26995599;27-26995599-1;11-4935-6507;;true;true;true;false;true;true;true;false;true;true;true;true;true;true;true;;
3672;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Miguel;48861577;2013-08-21;Av. de Mayo 2301;20-48861577-8;false;false;Rodríguez;Florencia;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;25845288;27-25845288-2;11-5268-8240;;true;true;true;true;true;true;true;false;false;true;true;true;false;true;true;;
3673;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Ramiro;45675196;2014-06-05;9 de Julio 653;20-45675196-3;false;false;Rodríguez;Rocío;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20123672;27-20123672-5;11-5519-4718;;true;true;true;true;true;true;true;true;true;true;true;false;false;false;false;;
3674;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;González;Daniela;48563871;2016-09-11;Esmeralda 3029;27-48563871-2;false;false;Romero;Matías;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;32630754;20-32630754-9;11-4320-3754;11-5958-3111;true;true;true;true;true;false;false;true;false;true;true;true;false;true;true;;
3675;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Carolina;49136707;2011-08-26;Pellegrini 4395;27-49136707-0;false;false;Guzmán;Agustín;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;33395901;20-33395901-2;11-4040-5695;;true;true;true;true;false;false;true;true;true;true;true;true;true;true;true;;
3676;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Herrera;Julián;51179092;2008-11-09;Esmeralda 4130;20-51179092-2;false;false;Sánchez;Jorge;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;22164309;20-22164309-8;11-5014-4053;;true;true;true;true;true;false;true;true;true;true;true;true;true;false;true;;
3677;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Catalina;51187825;2018-07-28;Maipú 3970;27-51187825-5;false;false;Silva;Ignacio;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;21887639;20-21887639-1;11-4164-8649;11-5567-1050;true;true;true;true;true;false;true;true;true;false;true;true;true;true;false;;
3678;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Belén;47386622;2012-01-07;Belgrano 4025;27-47386622-1;true;false;Ramírez;Martina;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;34979218;23-34979218-4;11-4222-6982;;true;true;false;true;true;true;true;false;true;true;true;true;true;false;true;;
3679;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Juan;49052180;2015-11-16;San Martín 1250;20-49052180-2;false;false;Guzmán;María;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;34982799;27-34982799-4;11-5027-6111;;true;true;false;true;false;true;true;true;true;true;true;true;true;true;true;;
3680;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Belén;49647459;2010-06-06;San Martín 3103;27-49647459-2;false;false;Díaz;Pedro;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32207585;20-32207585-6;11-5907-5682;;true;false;true;false;true;true;true;true;false;true;true;true;false;true;true;;
3681;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Agustín;46017801;2009-09-28;Moreno 1356;20-46017801-1;false;false;Fernández;Martina;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;20422680;27-20422680-1;11-5924-6932;;true;true;true;true;true;true;true;true;false;false;true;true;false;true;true;;
3682;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Clara;51156654;2010-12-18;Colón 3639;27-51156654-7;false;false;Herrera;Agustín;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;21025900;20-21025900-8;11-4756-8354;;true;true;false;true;true;false;true;true;false;true;true;true;false;false;true;;
3683;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Juana;51348797;2012-01-22;Colón 4157;27-51348797-0;false;false;Medina;Catalina;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;28072378;27-28072378-4;11-4869-2130;;true;true;true;true;true;false;true;false;true;false;true;true;true;true;true;;
3684;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gutiérrez;Florencia;45858304;2008-01-21;Salta 487;27-45858304-3;false;false;Ortega;Laura;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;27435390;27-27435390-8;11-5553-6240;;true;true;true;true;true;true;false;true;true;true;false;true;false;true;false;;
3685;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Juana;47707878;2009-08-25;Chacabuco 2655;27-47707878-3;false;false;Torres;Isabella;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20996718;27-20996718-4;11-5868-2081;;true;false;true;true;true;true;false;false;true;true;true;true;true;true;true;;
3686;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Pérez;Carolina;48012921;2010-08-27;San Martín 988;27-48012921-6;false;false;López;Diego;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;34969427;20-34969427-2;11-4638-6135;;true;true;true;true;true;true;true;true;true;true;true;true;false;true;true;;
3687;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Gabriel;51105853;2014-07-06;Av. Corrientes 3759;20-51105853-9;false;false;Benítez;María;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;30453002;27-30453002-8;11-5918-6058;;true;true;true;true;false;false;true;true;true;true;true;false;false;true;true;;
3688;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Hernán;48504989;2018-09-20;Colón 3194;20-48504989-5;false;false;Acosta;Gabriela;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;25377678;27-25377678-7;11-5764-5620;11-5644-8455;false;true;true;true;true;true;false;false;true;true;true;true;false;false;false;;
3689;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Joaquín;47942402;2016-01-01;Santiago del Estero 1840;20-47942402-1;false;false;Pérez;Patricia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;26033910;27-26033910-4;11-4183-8872;;true;true;false;true;true;true;true;false;true;true;true;true;true;true;false;;
3690;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Ana;48679809;2013-05-26;Pellegrini 4025;27-48679809-8;true;false;Torres;Julián;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;20907533;20-20907533-5;11-4274-7467;;true;true;true;true;true;true;false;true;true;false;true;true;true;true;true;;
3691;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rojas;Gonzalo;48684102;2014-05-27;Maipú 3429;20-48684102-9;false;false;Pérez;Pedro;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;22570674;20-22570674-4;11-4408-8011;11-5974-2390;true;true;true;true;true;true;true;false;true;true;true;false;true;true;true;;
3692;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Catalina;46072609;2017-02-24;Pellegrini 1842;27-46072609-9;false;false;Giménez;Cecilia;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;28422519;27-28422519-3;11-4985-2067;;false;true;true;true;true;false;true;true;true;true;false;true;true;false;true;;
3693;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Gabriela;45579314;2014-07-21;Santiago del Estero 4144;27-45579314-4;false;false;Sánchez;Juana;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;32432154;27-32432154-9;11-5539-2472;;true;false;true;true;true;true;false;true;true;false;true;false;true;false;true;;
3694;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Fernando;49084337;2013-01-08;Pueyrredón 1702;20-49084337-0;false;false;Gómez;Sol;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20757601;27-20757601-3;11-5507-4989;11-4261-9384;true;true;true;true;true;true;false;false;true;true;true;true;true;true;true;;
3695;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Sánchez;Catalina;49691201;2008-11-05;Colón 2728;27-49691201-8;false;false;Fernández;Cecilia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;27674166;27-27674166-2;11-4975-9534;;true;true;true;true;true;true;true;false;true;false;true;true;true;false;false;;
3696;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Juana;48976058;2008-01-24;Chacabuco 3378;23-48976058-4;false;false;González;Victoria;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;30894433;27-30894433-1;11-5683-8731;;true;true;true;true;true;false;true;false;false;true;true;true;true;true;true;;
3697;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Ana;47942580;2008-02-25;Urquiza 3211;27-47942580-4;false;false;Guzmán;Jorge;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;34697098;20-34697098-8;11-4809-1319;;true;true;false;false;false;true;true;true;true;false;true;true;true;false;true;;
3698;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Julieta;50549832;2017-12-25;Pueyrredón 3200;27-50549832-7;false;false;Pérez;Julieta;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;20224394;27-20224394-6;11-5608-2152;;true;true;true;true;true;false;true;true;true;true;false;true;true;true;false;;
3699;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Lucas;45405058;2016-11-16;Moreno 1577;20-45405058-5;true;false;Torres;Tomás;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;30481235;20-30481235-5;11-5242-2233;;true;true;true;false;true;true;true;true;false;true;true;false;true;true;true;;
3700;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Miguel;50936626;2012-10-28;Maipú 3414;20-50936626-9;false;false;Sánchez;Juana;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;24120024;27-24120024-3;11-5154-1972;;true;true;true;true;true;true;false;true;true;false;true;false;false;true;true;;
3701;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Patricia;45461015;2010-11-03;Belgrano 1185;27-45461015-1;false;false;Rojas;Mariano;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;28383499;23-28383499-9;11-4176-1780;;true;true;true;true;false;true;true;true;true;true;true;true;true;false;true;;
3702;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Belén;47958353;2016-10-22;9 de Julio 528;27-47958353-1;false;false;Gutiérrez;Carlos;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;30748530;20-30748530-4;11-4383-8356;;true;true;true;true;true;true;true;true;true;true;true;true;false;true;false;;
3703;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Belén;50558705;2017-07-26;Piedras 1744;27-50558705-2;true;false;Gómez;Bautista;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;28226706;20-28226706-4;11-4193-6799;;true;true;true;true;true;true;true;false;true;false;true;true;true;true;true;;
3704;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Daniela;51370081;2016-05-18;Pellegrini 3012;23-51370081-4;false;false;Romano;Mariano;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;24840012;23-24840012-9;11-4514-3305;11-4186-8033;false;true;true;true;true;false;true;true;false;true;true;true;true;true;true;;
3705;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;Luis;46880326;2008-06-19;Belgrano 2107;20-46880326-8;true;false;González;Abril;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;31692862;27-31692862-0;11-4850-2283;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
3706;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;Federico;50777104;2018-05-13;Pellegrini 3104;20-50777104-2;false;false;Álvarez;Natalia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;21759648;27-21759648-9;11-4567-6219;11-5517-8456;true;true;true;true;true;true;true;true;false;true;true;true;true;true;true;;
3707;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Martínez;Patricia;48941126;2015-06-09;Sarmiento 3821;27-48941126-7;false;false;Vargas;Carlos;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;23514943;20-23514943-6;11-4920-1033;;true;true;true;false;true;false;true;false;false;false;true;true;false;true;true;;
3708;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;González;Bautista;46826453;2014-03-14;Urquiza 3702;20-46826453-7;false;false;Torres;Pedro;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;24476905;20-24476905-6;11-4363-2682;11-4415-8971;true;true;true;true;true;false;true;true;true;false;true;true;false;true;false;;
3709;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Jorge;51143149;2009-05-23;Tucumán 3028;20-51143149-3;false;false;Álvarez;Sol;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;34820225;27-34820225-7;11-5674-6243;;true;true;false;true;false;false;true;true;true;true;true;true;true;true;true;;
3710;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Ramiro;47018082;2014-03-21;9 de Julio 3062;20-47018082-0;false;false;Pérez;Mariana;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20526720;23-20526720-4;11-4725-9445;;true;true;true;true;false;true;true;false;true;true;false;true;true;true;true;;
3711;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Miguel;46786357;2014-08-19;San Martín 474;20-46786357-7;false;false;González;Gustavo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;29879105;20-29879105-7;11-5738-3509;11-5367-7432;true;true;true;true;true;false;true;false;true;true;true;true;true;true;true;;
3712;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Daniela;50649301;2010-12-09;Santiago del Estero 2540;27-50649301-9;false;false;Medina;Belén;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;31531183;27-31531183-2;11-4605-4255;11-4253-1793;true;true;true;true;true;true;true;false;true;true;true;true;false;true;true;;
3713;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Facundo;49928881;2014-04-14;Av. Cabildo 2885;20-49928881-7;false;false;Medina;Joaquín;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;29521630;20-29521630-2;11-5831-4503;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
3714;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Fernando;50589245;2014-12-27;Belgrano 4188;20-50589245-4;false;false;Ramírez;Sol;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;22775283;27-22775283-7;11-5531-1086;;true;false;true;true;true;true;true;true;true;true;true;true;true;true;true;;
3715;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Camila;47438485;2011-01-12;Lavalle 3552;27-47438485-9;false;false;Giménez;Nicolás;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;29253224;20-29253224-6;11-5379-3654;11-5457-8721;true;true;true;true;false;true;true;false;true;true;true;true;true;false;true;;
3716;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Victoria;46055868;2012-04-09;Maipú 3214;27-46055868-4;true;false;Vargas;Paula;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;22612752;27-22612752-1;11-5191-6497;;true;true;true;false;true;true;true;false;true;true;true;true;false;true;true;;
3717;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Delfina;48776294;2011-11-28;Pueyrredón 4099;27-48776294-1;false;false;Díaz;Natalia;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;23472751;27-23472751-1;11-5894-8742;11-5863-6447;false;true;true;false;true;true;true;true;true;true;true;true;false;true;true;;
3718;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Gabriela;47403812;2011-12-16;Belgrano 1439;27-47403812-8;true;false;Díaz;Natalia;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33960650;27-33960650-7;11-5146-1513;11-5504-2257;true;true;true;true;true;false;true;true;false;true;true;true;true;false;true;;
3719;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Rocío;50122510;2016-02-07;Pueyrredón 3456;27-50122510-5;false;false;Acosta;Hernán;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;21005479;20-21005479-1;11-5343-3698;11-5810-1795;true;true;true;true;true;false;true;true;true;true;true;true;false;true;false;;
3720;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Tomás;51153690;2016-05-25;San Martín 419;20-51153690-2;true;false;Flores;Paula;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;26674899;27-26674899-5;11-4269-2690;11-4567-3731;true;true;true;true;true;false;true;false;true;false;true;true;true;false;false;;
3721;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Abril;50667385;2008-01-12;Sarmiento 4193;27-50667385-8;false;false;Gómez;Lucas;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;25504030;20-25504030-9;11-5565-1632;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
3722;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Martínez;Lucas;48078765;2008-12-18;9 de Julio 1058;20-48078765-0;false;false;López;Cecilia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33714727;27-33714727-0;11-4741-8188;11-4018-2995;true;true;true;true;true;true;true;true;true;false;true;true;false;true;true;;
3723;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Martín;51882340;2009-01-18;Av. Rivadavia 3995;20-51882340-0;true;false;Álvarez;Diego;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20254011;20-20254011-3;11-5254-1225;11-5468-5762;true;true;true;true;false;true;false;true;true;false;true;true;true;true;true;;
3724;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Santiago;50682284;2015-03-27;Salta 4261;20-50682284-0;false;false;Flores;Facundo;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;25857529;20-25857529-7;11-4285-5893;;true;false;false;true;true;true;true;false;true;false;true;true;true;true;true;;
3725;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Medina;Santiago;49301371;2017-04-28;Tucumán 3135;20-49301371-9;false;false;Rojas;Gabriel;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;30842846;20-30842846-0;11-5840-9366;;true;true;false;true;false;true;true;false;false;true;false;false;true;true;true;;
3726;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rojas;Mariano;49578074;2009-02-05;Pueyrredón 61;20-49578074-1;false;false;Vargas;Abril;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;34347537;27-34347537-9;11-4315-2647;;true;true;true;true;false;true;true;true;true;true;true;false;true;true;true;;
3727;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Sánchez;Matías;47946018;2013-02-02;Salta 760;20-47946018-4;false;false;Ramírez;Federico;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;34628636;23-34628636-9;11-5098-9496;11-4931-7602;true;true;true;true;true;false;true;false;true;true;true;false;false;true;true;;
3728;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Diego;47139960;2009-05-14;Av. Corrientes 2409;20-47139960-5;false;false;Domínguez;Carolina;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;30888818;27-30888818-0;11-5009-9469;;true;true;true;true;true;true;true;false;true;true;true;false;false;true;true;;
3729;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Catalina;48850542;2011-10-05;Av. Santa Fe 1365;23-48850542-4;false;false;Herrera;Victoria;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;30474908;27-30474908-9;11-4151-7541;;true;true;true;true;true;false;true;true;true;true;true;true;false;false;true;;
